"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","Feature 9","Feature 10","Buggy"
"6","MessageImpl.java","0","785","0","785","0","785","0","1","null","null","null"
"6","MessageProducerImpl.java","0","106","0","106","0","106","0","1","null","null","null"
"6","MessageUtil.java","0","400","0","400","0","400","0","1","null","null","null"
"6","MessagingSessionFacade.java","0","379","0","379","0","379","0","1","null","null","null"
"6","MetadataManagerFactory.java","0","192","0","48","0","54","0","4","null","null","null"
"6","MetadataProcessor.java","0","147","0","147","0","147","0","1","null","null","null"
"6","MetaStore.java","0","72","0","72","0","72","0","1","null","null","null"
"6","MetastoreCallback.java","0","23","0","23","0","23","0","1","null","null","null"
"6","MetastoreCursor.java","0","76","0","76","0","76","0","1","null","null","null"
"6","MetastoreException.java","0","31","0","31","0","31","0","1","null","null","null"
"6","MetastoreFactory.java","0","30","0","30","0","30","0","1","null","null","null"
"6","MetastoreScannableTable.java","0","94","0","94","0","94","0","1","null","null","null"
"6","MetastoreTable.java","1","174","19","87","19","87","1","2","null","null","null"
"6","MetastoreTableItem.java","0","63","0","63","0","63","0","1","null","null","null"
"6","MetastoreUtils.java","0","126","0","126","0","126","0","1","null","null","null"
"6","MetastoreWatcher.java","1","20","20","20","20","20","1","1","null","null","null"
"6","MMSubscriptionManager.java","0","121","0","30","0","36","0","4","null","null","null"
"6","MMTopicManager.java","1","324","5","81","7","82","1","4","null","null","null"
"6","MSException.java","0","193","0","193","0","193","0","1","null","null","null"
"6","MSLedgerManagerFactory.java","1","660","104","82","108","100","1","8","null","null","null"
"6","MsMetadataManagerFactory.java","0","781","0","390","0","393","0","2","null","null","null"
"6","MSWatchedEvent.java","1","35","35","35","35","35","1","1","null","null","null"
"6","MultiplexHChannelManager.java","0","288","0","96","0","96","0","3","null","null","null"
"6","MultiplexSubscribeResponseHandler.java","0","117","0","39","0","196","0","3","null","null","null"
"6","MultiplexSubscriptionChannelPipelineFactory.java","0","45","0","45","0","45","0","1","null","null","null"
"6","Mutable.java","0","55","0","55","0","55","0","1","null","null","null"
"6","MyNode.java","0","91","0","91","0","91","0","1","null","null","null"
"6","MySqlClient.java","0","125","0","20","0","37","0","6","null","null","null"
"6","NativeIO.java","1","108","11","36","16","45","1","3","null","null","null"
"6","NettyHandlerBean.java","0","43","0","14","0","17","0","3","null","null","null"
"6","NettyHandlerMXBean.java","0","28","0","28","0","28","0","1","null","null","null"
"6","NetUtils.java","0","199","0","42","0","43","0","6","null","null","null"
"6","NetworkTopology.java","0","789","0","789","0","789","0","1","null","null","null"
"6","Node.java","0","55","0","55","0","55","0","1","null","null","null"
"6","NodeBase.java","0","167","0","167","0","167","0","1","null","null","null"
"6","NonSubscriptionChannelPipelineFactory.java","0","43","0","43","0","43","0","1","null","null","null"
"6","NoResponseHandlerException.java","0","31","0","31","0","31","0","1","null","null","null"
"6","NullStatsLogger.java","0","87","0","87","0","87","0","1","null","null","null"
"6","NullStatsProvider.java","0","36","0","36","0","36","0","1","null","null","null"
"6","ObjectMessageImpl.java","0","152","0","152","0","152","0","1","null","null","null"
"6","OpStatsData.java","0","69","0","69","0","69","0","1","null","null","null"
"6","OpStatsLogger.java","0","45","0","45","0","45","0","1","null","null","null"
"6","OpStatsLoggerImpl.java","0","65","0","65","0","65","0","1","null","null","null"
"6","Option.java","0","39","0","39","0","39","0","1","null","null","null"
"6","OrderedSafeExecutor.java","1","180","36","26","48","28","1","7","null","null","null"
"6","OstrichProvider.java","0","71","0","71","0","71","0","1","null","null","null"
"6","OstrichStatsLoggerImpl.java","0","63","0","63","0","63","0","1","null","null","null"
"6","Pair.java","0","38","0","38","0","38","0","1","null","null","null"
"6","PathUtils.java","0","51","0","25","0","27","0","2","null","null","null"
"6","PendingAddOp.java","2","191","2","10","3","13","2","19","null","null","null"
"6","PendingReadOp.java","2","364","3","13","20","25","2","27","null","null","null"
"6","PerChannelBookieClient.java","3","791","4","18","33","32","4","42","null","null","null"
"6","PerChannelBookieClientFactory.java","1","34","34","34","34","34","1","1","null","null","null"
"6","PerChannelBookieClientPool.java","1","44","44","44","44","44","1","1","null","null","null"
"6","PersistenceManager.java","0","90","0","22","0","23","0","4","null","null","null"
"6","PersistenceManagerWithRangeScan.java","0","25","0","12","0","13","0","2","null","null","null"
"6","PersistRequest.java","0","54","0","18","0","19","0","3","null","null","null"
"6","PipelineFilter.java","0","65","0","32","0","37","0","2","null","null","null"
"6","PropertyExprFunction.java","0","461","0","461","0","461","0","1","null","null","null"
"6","ProxyCloseSubscriptionHandler.java","0","63","0","63","0","63","0","1","null","null","null"
"6","ProxyConfiguration.java","0","33","0","11","0","13","0","3","null","null","null"
"6","ProxyConsumeHandler.java","0","53","0","26","0","27","0","2","null","null","null"
"6","ProxyPublishHander.java","0","56","0","56","0","56","0","1","null","null","null"
"6","ProxyStartDeliveryHandler.java","0","119","0","24","0","26","0","5","null","null","null"
"6","ProxyStopDeliveryHandler.java","0","67","0","22","0","23","0","3","null","null","null"
"6","ProxySubscribeHandler.java","0","78","0","19","0","20","0","4","null","null","null"
"6","ProxyUnsubscribeHandler.java","0","67","0","67","0","67","0","1","null","null","null"
"6","Publisher.java","0","81","0","20","0","21","0","4","null","null","null"
"6","PublishHandler.java","0","81","0","16","0","19","0","5","null","null","null"
"6","PublishResponseHandler.java","0","64","0","10","0","14","0","6","null","null","null"
"6","PubSubCallback.java","0","85","0","17","0","19","0","5","null","null","null"
"6","PubSubData.java","0","162","0","27","0","29","0","6","null","null","null"
"6","PubSubException.java","0","229","0","28","0","30","0","8","null","null","null"
"6","PubSubProtocol.java","0","15195","0","893","0","1767","0","17","null","null","null"
"6","PubSubResponseUtils.java","0","62","0","12","0","13","0","5","null","null","null"
"6","PubSubServer.java","0","482","0","24","0","28","0","20","null","null","null"
"6","PubSubServerBean.java","0","75","0","38","0","38","0","2","null","null","null"
"6","PubSubServerMXBean.java","0","57","0","57","0","57","0","1","null","null","null"
"6","PubSubServerPipelineFactory.java","0","69","0","34","0","35","0","2","null","null","null"
"6","QueueSessionImpl.java","0","76","0","76","0","76","0","1","null","null","null"
"6","RackawareEnsemblePlacementPolicy.java","1","515","1","171","27","182","1","3","null","null","null"
"6","RangeScanRequest.java","0","70","0","35","0","36","0","2","null","null","null"
"6","ReadAheadCache.java","0","777","0","51","0","67","0","15","null","null","null"
"6","ReadAheadCacheBean.java","0","58","0","19","0","20","0","3","null","null","null"
"6","ReadAheadCacheMXBean.java","0","41","0","41","0","41","0","1","null","null","null"
"6","ReadLastConfirmedOp.java","1","119","6","8","7","12","1","15","null","null","null"
"6","ReadOnlyEntryLogger.java","0","53","0","17","0","18","0","3","null","null","null"
"6","ReadOnlyFileInfo.java","0","40","0","40","0","40","0","1","null","null","null"
"6","ReadOnlyLedgerHandle.java","1","152","1","21","4","24","1","7","null","null","null"
"6","ReadTopic.java","0","299","0","60","0","69","0","5","null","null","null"
"6","ReflectionUtils.java","0","137","0","69","0","69","0","2","null","null","null"
"6","RegionManager.java","0","320","0","35","0","48","0","9","null","null","null"
"6","ReplicationEnableCb.java","0","51","0","51","0","51","0","1","null","null","null"
"6","ReplicationException.java","1","71","4","17","4","19","1","4","null","null","null"
"6","ReplicationWorker.java","2","369","21","23","26","30","2","16","null","null","null"
"6","RequestProcessor.java","0","39","0","39","0","39","0","1","null","null","null"
"6","ResponseBuilder.java","0","43","0","21","0","23","0","2","null","null","null"
"6","ResubscribeCallback.java","0","98","0","24","0","25","0","4","null","null","null"
"6","ResubscribeException.java","0","31","0","31","0","31","0","1","null","null","null"
"6","RoundRobinDistributionSchedule.java","0","99","0","16","0","22","0","6","null","null","null"
"6","SafeAsynBKCallback.java","0","93","0","47","0","60","0","2","null","null","null"
"6","SafeAsyncCallback.java","0","32","0","16","0","16","0","2","null","null","null"
"6","SafeAsyncZKCallback.java","0","89","0","44","0","45","0","2","null","null","null"
"6","SafeRunnable.java","0","36","0","9","0","11","0","4","null","null","null"
"6","ScanAndCompareGarbageCollector.java","0","96","0","49","0","55","0","2","null","null","null"
"6","ScanCallback.java","0","57","0","28","0","30","0","2","null","null","null"
"6","ScanCallbackWithContext.java","0","49","0","25","0","25","0","2","null","null","null"
"6","ScanRequest.java","0","58","0","29","0","29","0","2","null","null","null"
"6","ScriptBasedMapping.java","0","238","0","238","0","238","0","1","null","null","null"
"6","SelectorConstant.java","0","169","0","169","0","169","0","1","null","null","null"
"6","SelectorEvalState.java","0","51","0","51","0","51","0","1","null","null","null"
"6","SelectorEvaluationException.java","0","36","0","36","0","36","0","1","null","null","null"
"6","ServerConfiguration.java","2","600","32","34","40","37","7","53","null","null","null"
"6","ServerMessageFilter.java","0","43","0","43","0","43","0","1","null","null","null"
"6","ServerRedirectLoopException.java","0","35","0","17","0","18","0","2","null","null","null"
"6","ServerStats.java","0","182","0","39","0","46","0","7","null","null","null"
"6","SessionImpl.java","0","1809","0","904","0","910","0","2","null","null","null"
"6","Shell.java","0","610","0","610","0","610","0","1","null","null","null"
"6","SimpleHChannelManager.java","0","323","0","80","0","82","0","4","null","null","null"
"6","SimpleSubscribeResponseHandler.java","0","250","0","50","0","135","0","5","null","null","null"
"6","SimpleSubscriptionChannelPipelineFactory.java","0","45","0","22","0","22","0","2","null","null","null"
"6","SkipListArena.java","1","215","215","215","215","215","1","1","null","null","null"
"6","SkipListFlusher.java","1","39","39","39","39","39","1","1","null","null","null"
"6","SnapshotMap.java","0","118","0","59","0","60","0","2","null","null","null"
"6","SortedLedgerStorage.java","1","167","167","167","167","167","1","1","null","null","null"
"6","SslClientContextFactory.java","0","37","0","37","0","37","0","1","null","null","null"
"6","SslContextFactory.java","0","60","0","30","0","36","0","2","null","null","null"
"6","SslServerContextFactory.java","0","48","0","48","0","48","0","1","null","null","null"
"6","StateManager.java","0","162","0","162","0","162","0","1","null","null","null"
"6","Stats.java","0","57","0","57","0","57","0","1","null","null","null"
"6","StatsLogger.java","0","50","0","50","0","50","0","1","null","null","null"
"6","StatsProvider.java","0","41","0","41","0","41","0","1","null","null","null"
"6","StreamMessageImpl.java","0","677","0","677","0","677","0","1","null","null","null"
"6","StringEntryFormatter.java","0","43","0","43","0","43","0","1","null","null","null"
"6","StringUtils.java","1","90","27","12","0","21","1","7","null","null","null"
"6","SubscribeHandler.java","0","201","0","16","0","28","0","12","null","null","null"
"6","Subscriber.java","0","342","0","43","0","46","0","8","null","null","null"
"6","SubscribeResponseHandler.java","0","165","0","11","0","40","0","14","null","null","null"
"6","SubscriptionChannelManager.java","0","193","0","64","0","70","0","3","null","null","null"
"6","SubscriptionDataManager.java","0","144","0","48","0","57","0","3","null","null","null"
"6","SubscriptionEventEmitter.java","0","45","0","45","0","45","0","1","null","null","null"
"6","SubscriptionEventListener.java","0","52","0","26","0","28","0","2","null","null","null"
"6","SubscriptionListener.java","0","40","0","40","0","40","0","1","null","null","null"
"6","SubscriptionManager.java","0","111","0","22","0","24","0","5","null","null","null"
"6","SubscriptionStateUtils.java","0","90","0","30","0","30","0","3","null","null","null"
"6","SyncCounter.java","0","77","0","25","0","26","0","3","null","null","null"
"6","SyncThread.java","0","171","0","34","0","50","0","5","null","null","null"
"6","TerminateJVMExceptionHandler.java","0","29","0","9","0","11","0","3","null","null","null"
"6","TextMessageImpl.java","0","122","0","122","0","122","0","1","null","null","null"
"6","Tool.java","0","39","0","39","0","39","0","1","null","null","null"
"6","TooManyServerRedirectsException.java","0","36","0","18","0","18","0","2","null","null","null"
"6","TopicBasedLoadShedder.java","1","136","136","136","136","136","1","1","null","null","null"
"6","TopicManager.java","1","97","18","19","18","21","1","5","null","null","null"
"6","TopicOpQueuer.java","0","100","0","100","0","100","0","1","null","null","null"
"6","TopicOwnershipChangeListener.java","0","26","0","26","0","26","0","1","null","null","null"
"6","TopicOwnershipManager.java","0","90","0","45","0","47","0","2","null","null","null"
"6","TopicPersistenceManager.java","0","87","0","43","0","45","0","2","null","null","null"
"6","TopicPublisherImpl.java","0","204","0","102","0","102","0","2","null","null","null"
"6","TopicSessionImpl.java","0","69","0","69","0","69","0","1","null","null","null"
"6","TopicSubscriber.java","0","67","0","33","0","35","0","2","null","null","null"
"6","TopicSubscriberImpl.java","0","291","0","291","0","291","0","1","null","null","null"
"6","TreeDumperSelectorParserVisitor.java","0","235","0","235","0","235","0","1","null","null","null"
"6","TrivialOwnAllTopicManager.java","0","53","0","13","0","14","0","4","null","null","null"
"6","TryReadLastConfirmedOp.java","1","97","97","97","97","97","1","1","null","null","null"
"6","TwitterStatsLoggerImpl.java","0","65","0","65","0","65","0","1","null","null","null"
"6","TwitterStatsProvider.java","0","57","0","57","0","57","0","1","null","null","null"
"6","UmbrellaHandler.java","0","140","0","20","0","23","0","7","null","null","null"
"6","UnaryArithmeticFunction.java","0","66","0","66","0","66","0","1","null","null","null"
"6","UnaryExprFunction.java","0","59","0","59","0","59","0","1","null","null","null"
"6","UnexpectedError.java","0","32","0","16","0","16","0","2","null","null","null"
"6","UnsubscribeHandler.java","0","97","0","19","0","21","0","5","null","null","null"
"6","UnsubscribeResponseHandler.java","0","77","0","12","0","18","0","6","null","null","null"
"6","Value.java","0","141","0","70","0","71","0","2","null","null","null"
"6","ValueComparisonFunction.java","0","297","0","297","0","297","0","1","null","null","null"
"6","VarArgs.java","0","24","0","24","0","24","0","1","null","null","null"
"6","Version.java","0","56","0","8","0","17","0","2","null","null","null"
"6","Versioned.java","0","41","0","41","0","41","0","1","null","null","null"
"6","VoidCallbackAdapter.java","0","38","0","19","0","19","0","2","null","null","null"
"6","WriteCallback.java","0","100","0","11","0","14","0","9","null","null","null"
"6","ZeroBuffer.java","0","66","0","66","0","66","0","1","null","null","null"
"6","ZkHubServerManager.java","1","423","145","105","153","109","1","4","null","null","null"
"6","ZkLedgerUnderreplicationManager.java","1","567","29","31","30","35","2","18","null","null","null"
"6","ZkMetadataManagerFactory.java","0","758","0","84","0","91","0","9","null","null","null"
"6","ZkTopicManager.java","1","313","4","35","5","61","1","9","null","null","null"
"6","ZkUtils.java","0","106","0","30","0","38","0","11","null","null","null"
"6","ZkVersion.java","0","63","0","31","0","33","0","2","null","null","null"
"6","ZooKeeperWatcherBase.java","0","88","0","44","0","44","0","2","null","null","null"
"7","AbstractBenchmark.java","0","96","0","24","0","36","0","4","null","null","null"
"7","AbstractConfiguration.java","0","57","0","16","0","17","0","13","null","null","null"
"7","AbstractDNSToSwitchMapping.java","1","128","0","64","1","64","1","2","null","null","null"
"7","AbstractHChannelManager.java","0","562","0","281","0","281","0","2","null","null","null"
"7","AbstractResponseHandler.java","0","141","0","141","0","141","0","1","null","null","null"
"7","AbstractSubscribeResponseHandler.java","0","340","0","113","0","121","0","3","null","null","null"
"7","AbstractSubscriptionManager.java","0","724","0","38","0","46","0","19","null","null","null"
"7","AbstractTopicManager.java","0","283","0","35","0","41","0","8","null","null","null"
"7","AbstractZkLedgerManager.java","1","433","1","21","0","31","1","20","null","null","null"
"7","ActiveSubscriber.java","0","344","0","115","0","118","0","3","null","null","null"
"7","AllToAllTopologyFilter.java","0","68","0","23","0","25","0","3","null","null","null"
"7","AlreadyStartDeliveryException.java","0","33","0","33","0","33","0","1","null","null","null"
"7","AsyncCallback.java","0","136","0","17","0","32","0","8","null","null","null"
"7","Auditor.java","0","501","0","33","0","46","0","15","null","null","null"
"7","AuditorElector.java","1","348","23","31","27","39","1","11","null","null","null"
"7","AutoRecoveryMain.java","1","267","11","19","13","21","1","14","null","null","null"
"7","BaseHandler.java","0","61","0","20","0","25","0","3","null","null","null"
"7","BenchBookie.java","0","191","0","31","0","36","0","6","null","null","null"
"7","BenchmarkPublisher.java","0","127","0","21","0","22","0","6","null","null","null"
"7","BenchmarkSubscriber.java","0","134","0","16","0","19","0","8","null","null","null"
"7","BenchmarkUtils.java","0","172","0","34","0","36","0","5","null","null","null"
"7","BenchmarkWorker.java","0","42","0","21","0","21","0","2","null","null","null"
"7","BenchReadThroughputLatency.java","0","247","0","49","0","52","0","5","null","null","null"
"7","BenchThroughputLatency.java","1","415","0","41","1","50","1","10","null","null","null"
"7","BinaryArithmeticFunction.java","0","166","0","166","0","166","0","1","null","null","null"
"7","BinaryExprFunction.java","0","46","0","46","0","46","0","1","null","null","null"
"7","BKException.java","0","328","0","27","0","28","0","12","null","null","null"
"7","BKMBeanInfo.java","0","25","0","25","0","25","0","1","null","null","null"
"7","BKMBeanRegistry.java","0","81","0","27","0","28","0","3","null","null","null"
"7","BKStats.java","0","224","0","112","0","112","0","2","null","null","null"
"7","Bookie.java","4","1234","12","15","19","33","7","82","null","null","null"
"7","BookieBean.java","0","46","0","23","0","24","0","2","null","null","null"
"7","BookieBenchmark.java","0","95","0","11","0","17","0","8","null","null","null"
"7","BookieClient.java","1","323","2","14","9","22","1","23","null","null","null"
"7","BookieCriticalThread.java","0","41","0","41","0","41","0","1","null","null","null"
"7","BookieException.java","0","142","0","17","0","22","0","8","null","null","null"
"7","BookieLedgerIndexer.java","0","122","0","24","0","26","0","5","null","null","null"
"7","BookieMXBean.java","0","28","0","14","0","15","0","2","null","null","null"
"7","BookieNettyServer.java","0","180","0","22","0","26","0","8","null","null","null"
"7","BookieProtocol.java","0","312","0","28","0","30","0","11","null","null","null"
"7","BookieProtoEncoding.java","1","297","122","74","148","83","1","4","null","null","null"
"7","BookieRequestHandler.java","1","81","2","11","4","42","1","7","null","null","null"
"7","BookieRequestProcessor.java","1","174","64","34","38","76","2","5","null","null","null"
"7","BookieServer.java","3","366","11","7","12","17","3","47","null","null","null"
"7","BookieServerBean.java","0","74","0","14","0","17","0","5","null","null","null"
"7","BookieServerMXBean.java","0","48","0","24","0","26","0","2","null","null","null"
"7","BookieShell.java","3","1538","54","81","58","87","5","19","null","null","null"
"7","BookiesListener.java","0","25","0","25","0","25","0","1","null","null","null"
"7","BookieSocketAddress.java","0","90","0","90","0","90","0","1","null","null","null"
"7","BookieThread.java","0","50","0","25","0","30","0","2","null","null","null"
"7","BookieWatcher.java","0","293","0","17","0","24","0","17","null","null","null"
"7","BookKeeper.java","0","819","0","24","0","45","0","33","null","null","null"
"7","BookKeeperAdmin.java","1","820","10","24","11","41","2","34","null","null","null"
"7","BookkeeperBenchmark.java","0","85","0","14","0","19","0","6","null","null","null"
"7","BookKeeperClientStats.java","0","39","0","19","0","19","0","2","null","null","null"
"7","BookKeeperConstants.java","1","47","7","16","7","16","1","3","null","null","null"
"7","BookkeeperInternalCallbacks.java","0","134","0","19","0","20","0","7","null","null","null"
"7","BookkeeperPersistenceManager.java","0","1137","0","63","0","89","0","18","null","null","null"
"7","BookkeeperProtocol.java","1","4297","4297","4297","4297","4297","1","1","null","null","null"
"7","BookKeeperServerStats.java","1","84","28","28","28","28","3","3","null","null","null"
"7","BookKeeperTools.java","0","80","0","8","0","76","0","10","null","null","null"
"7","BoundExponentialBackoffRetryPolicy.java","1","37","37","37","37","37","1","1","null","null","null"
"7","BufferedChannel.java","0","184","0","20","0","31","0","9","null","null","null"
"7","BufferedChannelBase.java","0","50","0","50","0","50","0","1","null","null","null"
"7","BufferedReadChannel.java","0","93","0","93","0","93","0","1","null","null","null"
"7","BytesMessageImpl.java","0","592","0","592","0","592","0","1","null","null","null"
"7","ByteStringInterner.java","0","35","0","17","0","21","0","2","null","null","null"
"7","CacheCallback.java","0","31","0","31","0","31","0","1","null","null","null"
"7","CachedDNSToSwitchMapping.java","1","138","1","69","1","69","1","2","null","null","null"
"7","CacheKey.java","0","67","0","33","0","34","0","2","null","null","null"
"7","CacheValue.java","0","91","0","18","0","21","0","5","null","null","null"
"7","Callback.java","0","43","0","21","0","23","0","2","null","null","null"
"7","CallbackUtils.java","0","165","0","41","0","46","0","4","null","null","null"
"7","CancelScanRequest.java","0","25","0","25","0","25","0","1","null","null","null"
"7","ChannelDisconnectListener.java","0","27","0","13","0","14","0","2","null","null","null"
"7","ChannelEndPoint.java","0","81","0","27","0","27","0","3","null","null","null"
"7","ChannelTracker.java","0","119","0","40","0","41","0","3","null","null","null"
"7","CheckpointSource.java","0","75","0","37","0","38","0","2","null","null","null"
"7","CleanupChannelMap.java","0","165","0","83","0","83","0","2","null","null","null"
"7","CleanupLedgerManager.java","1","205","1","102","1","102","1","2","null","null","null"
"7","Client.java","0","38","0","38","0","38","0","1","null","null","null"
"7","ClientChannelPipelineFactory.java","0","65","0","16","0","20","0","4","null","null","null"
"7","ClientConfiguration.java","1","154","50","29","50","32","2","24","null","null","null"
"7","ClientMessageFilter.java","0","22","0","22","0","22","0","1","null","null","null"
"7","CloseSubscriptionHandler.java","0","95","0","95","0","95","0","1","null","null","null"
"7","CloseSubscriptionResponseHandler.java","0","76","0","76","0","76","0","1","null","null","null"
"7","CodahaleMetricsProvider.java","2","133","7","33","8","34","2","4","null","null","null"
"7","CodahaleOpStatsLogger.java","2","70","4","23","7","25","2","3","null","null","null"
"7","CodahaleStatsLogger.java","0","90","0","90","0","90","0","1","null","null","null"
"7","CommonConfigurationKeys.java","0","28","0","28","0","28","0","1","null","null","null"
"7","ConcurrencyUtils.java","0","45","0","45","0","45","0","1","null","null","null"
"7","Configurable.java","0","43","0","43","0","43","0","1","null","null","null"
"7","ConnectionImpl.java","0","429","0","429","0","429","0","1","null","null","null"
"7","ConnectionMetaDataImpl.java","0","70","0","70","0","70","0","1","null","null","null"
"7","ConsumeHandler.java","0","65","0","22","0","22","0","3","null","null","null"
"7","Cookie.java","2","440","45","33","65","44","4","13","null","null","null"
"7","Counter.java","0","45","0","45","0","45","0","1","null","null","null"
"7","CounterImpl.java","0","63","0","63","0","63","0","1","null","null","null"
"7","CRC32DigestManager.java","0","50","0","12","0","14","0","4","null","null","null"
"7","DaemonThreadFactory.java","0","36","0","36","0","36","0","1","null","null","null"
"7","DataFormats.java","0","3680","0","525","0","529","0","7","null","null","null"
"7","DebugUtil.java","0","63","0","63","0","63","0","1","null","null","null"
"7","DefaultEnsemblePlacementPolicy.java","0","84","0","42","0","50","0","2","null","null","null"
"7","DefaultPerChannelBookieClientPool.java","1","84","4","42","10","45","1","2","null","null","null"
"7","DefaultServerChannel.java","0","83","0","83","0","83","0","1","null","null","null"
"7","DeliveryCallback.java","0","25","0","25","0","25","0","1","null","null","null"
"7","DeliveryEndPoint.java","0","26","0","26","0","26","0","1","null","null","null"
"7","DeliveryManager.java","0","83","0","9","0","10","0","9","null","null","null"
"7","DigestManager.java","0","172","0","17","0","20","0","10","null","null","null"
"7","DiskChecker.java","1","188","23","46","32","56","1","4","null","null","null"
"7","DistributionSchedule.java","0","81","0","11","0","15","0","7","null","null","null"
"7","DNS.java","1","306","0","160","0","160","1","2","null","null","null"
"7","DNSToSwitchMapping.java","1","55","1","27","1","27","1","2","null","null","null"
"7","Either.java","0","45","0","45","0","45","0","1","null","null","null"
"7","EnsemblePlacementPolicy.java","0","81","0","40","0","44","0","2","null","null","null"
"7","EntryFormatter.java","0","70","0","35","0","35","0","2","null","null","null"
"7","EntryKey.java","0","75","0","75","0","75","0","1","null","null","null"
"7","EntryKeyValue.java","0","117","0","117","0","117","0","1","null","null","null"
"7","EntryLogger.java","1","795","4","20","9","37","4","39","null","null","null"
"7","EntryMemTable.java","2","396","27","132","38","139","2","3","null","null","null"
"7","ExitCode.java","0","36","0","36","0","36","0","1","null","null","null"
"7","ExponentialBackoffRetryPolicy.java","1","43","43","43","43","43","1","1","null","null","null"
"7","ExprFunction.java","0","23","0","23","0","23","0","1","null","null","null"
"7","Factory.java","0","20","0","20","0","20","0","1","null","null","null"
"7","FactoryLayout.java","0","151","0","50","0","51","0","3","null","null","null"
"7","FakeBookie.java","0","91","0","22","0","34","0","4","null","null","null"
"7","FIFODeliveryManager.java","0","882","0","36","0","50","0","24","null","null","null"
"7","FileInfo.java","1","352","4","17","5","25","1","20","null","null","null"
"7","FileSystemUpgrade.java","2","354","1","35","3","38","2","10","null","null","null"
"7","FileUtils.java","0","89","0","44","0","45","0","2","null","null","null"
"7","FilterableMessageHandler.java","0","63","0","31","0","32","0","2","null","null","null"
"7","FlatLedgerManager.java","0","150","0","13","0","23","0","11","null","null","null"
"7","FlatLedgerManagerFactory.java","0","83","0","16","0","18","0","5","null","null","null"
"7","GarbageCollector.java","0","46","0","46","0","46","0","1","null","null","null"
"7","GarbageCollectorThread.java","2","639","21","25","28","33","3","25","null","null","null"
"7","Gauge.java","0","26","0","26","0","26","0","1","null","null","null"
"7","HandleFactory.java","0","29","0","29","0","29","0","1","null","null","null"
"7","HandleFactoryImpl.java","0","62","0","20","0","28","0","3","null","null","null"
"7","Handler.java","0","34","0","17","0","18","0","2","null","null","null"
"7","HardLink.java","0","600","0","200","0","203","0","3","null","null","null"
"7","HChannel.java","0","49","0","49","0","49","0","1","null","null","null"
"7","HChannelHandler.java","0","254","0","84","0","85","0","3","null","null","null"
"7","HChannelImpl.java","0","334","0","334","0","334","0","1","null","null","null"
"7","HChannelManager.java","0","144","0","144","0","144","0","1","null","null","null"
"7","HedwigAdmin.java","0","495","0","49","0","67","0","10","null","null","null"
"7","HedwigBenchmark.java","0","149","0","25","0","29","0","6","null","null","null"
"7","HedwigClient.java","0","65","0","97","0","100","0","4","null","null","null"
"7","HedwigClientImpl.java","0","116","0","18","0","10","0","12","null","null","null"
"7","HedwigCommands.java","0","394","0","131","0","132","0","3","null","null","null"
"7","HedwigConnectionFactoryImpl.java","0","58","0","58","0","58","0","1","null","null","null"
"7","HedwigConnectionImpl.java","0","148","0","148","0","148","0","1","null","null","null"
"7","HedwigConsole.java","0","935","0","85","0","100","0","11","null","null","null"
"7","HedwigHubClient.java","0","44","0","22","0","23","0","2","null","null","null"
"7","HedwigHubClientFactory.java","0","67","0","22","0","24","0","3","null","null","null"
"7","HedwigHubSubscriber.java","0","78","0","19","0","21","0","4","null","null","null"
"7","HedwigInitialContext.java","0","96","0","96","0","96","0","1","null","null","null"
"7","HedwigInitialContextFactory.java","0","30","0","30","0","30","0","1","null","null","null"
"7","HedwigJMXService.java","0","34","0","34","0","34","0","1","null","null","null"
"7","HedwigMBeanInfo.java","0","25","0","25","0","25","0","1","null","null","null"
"7","HedwigMBeanRegistry.java","0","44","0","44","0","44","0","1","null","null","null"
"7","HedwigMessagingSessionFacade.java","0","562","0","281","0","282","0","2","null","null","null"
"7","HedwigProxy.java","0","164","0","18","0","20","0","9","null","null","null"
"7","HedwigPublisher.java","0","136","0","11","0","28","0","12","null","null","null"
"7","HedwigSocketAddress.java","0","129","0","65","0","65","0","2","null","null","null"
"7","HedwigSubscriber.java","0","380","0","21","0","52","0","18","null","null","null"
"7","HierarchicalLedgerManager.java","0","429","0","25","0","39","0","17","null","null","null"
"7","HierarchicalLedgerManagerFactory.java","0","84","0","17","0","18","0","5","null","null","null"
"7","HTTPStatsExporter.java","0","70","0","70","0","70","0","1","null","null","null"
"7","HubInfo.java","0","146","0","146","0","146","0","1","null","null","null"
"7","HubLoad.java","0","124","0","41","0","42","0","3","null","null","null"
"7","HubServerManager.java","0","112","0","56","0","56","0","2","null","null","null"
"7","IndexInMemPageMgr.java","1","508","16","169","17","231","1","3","null","null","null"
"7","IndexPersistenceMgr.java","1","530","20","106","24","125","1","5","null","null","null"
"7","InMemoryMetaStore.java","0","70","0","3","0","9","0","1","null","null","null"
"7","InMemoryMetastoreCursor.java","0","88","0","1","0","5","0","2","null","null","null"
"7","InMemoryMetastoreTable.java","0","342","0","12","0","22","0","3","null","null","null"
"7","InMemorySubscriptionManager.java","0","113","0","16","0","19","0","7","null","null","null"
"7","InMemorySubscriptionState.java","0","180","0","20","0","22","0","9","null","null","null"
"7","InterleavedLedgerStorage.java","2","343","20","14","26","19","3","24","null","null","null"
"7","InterpretSelectorParserVisitor.java","0","162","0","162","0","162","0","1","null","null","null"
